Date,Close,High,Low,Open,Volume,log_return
2021-01-21,168.47146606445312,172.13046923983828,168.2157347703877,170.39933392371708,8416400,-0.013684468576475397
2021-01-22,169.94686889648438,172.37636870314424,169.07146311653796,171.1468653600405,9517200,0.008719457708851056
2021-01-25,169.07144165039062,170.27143796158924,166.00260649838563,169.07144165039062,7833700,-0.005164495041370089
2021-01-26,166.7796630859375,170.5075255376721,166.2780311370671,170.1632586064215,7523200,-0.013647798710235656
2021-01-27,160.3567352294922,163.61245752654153,157.88789803649775,162.30426423037463,18239200,-0.03927262998694636
2021-01-28,169.06161499023438,170.04521756288673,163.22884392994212,163.44523769661237,14449100,0.05286230565972076
2021-01-29,165.41246032714844,167.0255681164715,163.07148115403135,166.0321348161702,12848800,-0.021821119961654305
2021-02-01,168.16653442382812,168.91406698207362,165.2747404351818,168.03866128558948,8140400,0.016512650488410916
2021-02-02,174.05833435058594,176.8124098080657,169.9665436586366,170.92063944518694,12215200,0.034435733171960976
2021-02-03,173.53701782226562,175.50422322980842,172.87800581176913,174.0976785675367,5508600,-0.0029995620823737297
2021-02-04,177.27468872070312,178.40584069240518,173.59602467845576,174.67797851087616,9035400,0.021309507441317883
2021-02-05,178.189453125,179.33043575911273,176.3894585406458,178.73043756432799,6640500,0.005146884402576033
2021-02-08,186.88449096679688,187.5139960202364,180.29435665547408,180.8353410784106,16085700,0.047643402958374534
2021-02-09,185.1238555908203,186.14679571116244,182.98942469928556,185.08450308123895,11270800,-0.009465639887291832
2021-02-10,186.52056884765625,187.57301584215884,182.7631996509629,186.8648207580552,11464600,0.0075164309797009984
2021-02-11,187.7795867919922,188.1140080932085,184.9861588490346,186.0779433897257,17507900,0.00672734260810858
2021-02-12,184.59271240234375,190.67138474443743,183.50091283164946,189.83531646641012,27233800,-0.017117020825639238
2021-02-16,183.2943572998047,185.3500832078565,181.8287839684522,184.22877680268414,11630700,-0.00705847310232661
2021-02-17,183.38287353515625,184.55336304578321,179.1730555529821,182.32058091228265,11391800,0.0004828019283849504
2021-02-18,179.999267578125,183.3435102619353,179.8418875672534,181.75990954792647,12380900,-0.01862339046690735
2021-02-19,180.63861083984375,181.75008657661152,179.79271200652886,181.2484546554979,8834500,0.003545628286824314
2021-02-22,188.61563110351562,190.83858260776313,178.5533806049255,178.75994375681702,18799600,0.04321283626477776
2021-02-23,193.85824584960938,195.67791678523494,185.56648257893428,190.41563651843657,23191400,0.027415954058207705
2021-02-24,194.27134704589844,197.31069053215242,192.1271005497569,194.3402064330551,16205900,0.0021286774306312007
2021-02-25,187.84841918945312,194.71397610137888,187.25826663823608,194.48773669859037,12712000,-0.03362052120844567
2021-02-26,185.9402313232422,188.46809724230386,182.40910154528774,186.95335582234222,15844000,-0.010210071601913033
2021-03-01,191.78285217285156,193.6713675748189,188.25172204639054,190.06154743053597,10709900,0.030938468621241083
2021-03-02,190.7598876953125,194.71397428856707,190.3172695338744,192.88447288051654,8371400,-0.005348249015401267
2021-03-03,189.107421875,193.58281650323977,189.05825375410313,191.43857013685013,8750300,-0.008700281399686536
2021-03-04,184.94679260253906,189.32382109805326,181.1009028984174,186.78612463121277,12542600,-0.022247047150253264
2021-03-05,186.8746795654297,187.44517092387963,180.33371270365646,186.04844190333114,10266400,0.010370053285941457
2021-03-08,198.59921264648438,199.69101217723892,190.61234900376505,194.0746344990042,25093200,0.06085055764056198
2021-03-09,191.320556640625,198.3926624870367,191.18285286234462,196.9074278063993,23331000,-0.037338458801827235
2021-03-10,191.86154174804688,195.5402212776571,191.4877679164016,194.07464784020414,13662100,0.0028236468725206117
2021-03-11,193.52381896972656,195.78610803817992,192.19594940538204,194.14349343423203,11933900,0.008626625190302092
2021-03-12,193.92709350585938,195.15659676402404,191.97954953874554,193.30741906099726,13249100,0.002081681414480022
2021-03-15,193.5336456298828,195.28445708846974,191.6156235273393,195.28445708846974,10311400,-0.0020309051806795746
2021-03-16,191.05499267578125,193.36645000141021,189.7172924116669,192.88449428687017,9680700,-0.012890070204621094
2021-03-17,192.03858947753906,192.97300900640343,188.63531765711733,190.26810168103603,14418700,0.005135032320634936
2021-03-18,189.12710571289062,191.8811959798354,188.59596691551673,191.75332283977423,9644500,-0.015277032673966932
2021-03-19,188.0058135986328,190.81891783300927,186.648437112331,187.78941981071264,28354600,-0.005946420272029869
2021-03-22,189.69760131835938,193.11070360009725,188.85170246738085,190.09103636173248,8838500,0.008958346506830736
2021-03-23,185.6353302001953,189.18613648693403,184.88779756404512,188.44843447452504,10701200,-0.021647073336991885
2021-03-24,181.6910858154297,187.3763080289547,181.61239580105394,186.9435204541808,13549100,-0.021476244624078066
2021-03-25,183.8451690673828,184.63205416407735,178.04190461177228,178.86814221802325,9609200,0.011786016617850354
2021-03-26,182.87139892578125,185.88122056821166,179.57633912480694,185.73368617734155,10196100,-0.005310763217656307
2021-03-29,181.81893920898438,182.8910623972626,180.14680285021328,182.20254360701898,7544700,-0.00577181531031918
2021-03-30,182.48780822753906,183.26486276746454,180.5501097025725,180.81568663470023,5929700,0.0036720141739318823
2021-03-31,181.49435424804688,183.8353182082003,181.39598798553786,182.78287124055907,8478000,-0.005458819408646864
2021-04-01,185.87139892578125,185.99927207643714,182.54681707741375,183.3730397233771,7749400,0.023830483808918734
2021-04-05,185.40908813476562,188.5271065426862,185.00580747097987,188.3303890264882,7405300,-0.002490359962675389
2021-04-06,186.6189422607422,188.1435294980463,184.7894405776946,185.4091151020034,7926200,0.006504124916556561
2021-04-07,184.48451232910156,187.20909589706008,183.8845141067407,186.68778768845308,6238700,-0.01150327997115831
2021-04-08,184.2484588623047,184.96648460710588,182.58616795301762,184.13041633637795,7763000,-0.0012803492906040962
2021-04-09,184.80911254882812,185.133703244101,183.09763843064016,185.08452010689246,6089300,0.0030383016702539446
2021-04-12,183.43203735351562,184.7697373664418,182.43858921367774,184.67137111208334,6662500,-0.007479238075498881
2021-04-13,182.44845581054688,183.38287529999965,181.57305007705753,182.54680706762431,6826500,-0.005376531029762058
2021-04-14,184.38616943359375,187.2779487751686,182.66486470217276,182.92059600203572,9089900,0.010564606022240028
2021-04-15,182.8812255859375,185.8025265305412,182.65500118864395,185.0058108199374,7262500,-0.008195403628562442
2021-04-16,184.18942260742188,186.36319101779563,183.14680622373115,184.4943520291332,9453500,0.007127797150500481
2021-04-19,184.35662841796875,187.2090849678245,182.6058169877676,184.4353184271287,7625800,0.0009073808906862646
2021-04-20,179.792724609375,184.99599111428455,178.83864383181088,184.21893660379038,10765800,-0.025067422228370283
2021-04-21,180.10748291015625,180.37305982963542,175.9271716228606,178.31731887241688,8400200,0.0017491425370428002
2021-04-22,179.76321411132812,181.84846192589106,178.28781014289066,181.1992805777181,7378300,-0.0019132922280096915
2021-04-23,180.01895141601562,180.88451149510863,178.97633506508652,179.3599394773828,6075500,0.0014216232613051027
2021-04-26,181.2484588623047,182.55665214701463,180.2550106113092,180.94354445169276,6178300,0.00680665987737391
2021-04-27,181.61239624023438,182.76320956216486,181.1304255292369,181.95666317788766,4870000,0.0020059342023004256
2021-04-28,180.3828887939453,181.75992649601315,179.82224308974102,181.75992649601315,5199300,-0.006792973417238201
2021-04-29,182.29107666015625,182.50747043877976,179.75338008150482,181.76976846854103,5958300,0.010522980176355133
2021-04-30,182.96975708007812,183.26484085732076,180.53041186288442,181.2681138016988,7866300,0.0037161454952904503
2021-05-03,182.46812438964844,186.1172968687485,182.21239310066812,184.61238599686303,7542800,-0.002745380437759
2021-05-04,181.22879028320312,182.5861667580852,179.32059871955312,181.8386191302554,7069300,-0.006815229128563167
2021-05-05,178.53370666503906,181.97631584491043,178.38617227504997,181.97631584491043,5901700,-0.014982851509981153
2021-05-06,178.80911254882812,179.98944769218932,176.86158357601784,179.78288453952567,6944900,0.0015414102285534598
2021-05-07,181.80909729003906,182.08450481175973,178.53369889752068,179.015669564824,6888400,0.016638394111710274
2021-05-10,181.27796936035156,183.90418660532,181.012392445431,182.65500705144862,8260300,-0.0029256250487067347
2021-05-11,178.6910858154297,179.26157713491392,175.50420792994066,178.81895895852,10865600,-0.014373058138235282
2021-05-12,174.93373107910156,179.46813973454098,174.66815417065098,177.73698952666732,8988100,-0.021251314745379987
2021-05-13,175.4156951904297,177.78618120860497,172.91735103199514,175.4452020696115,12332200,0.0027513355480148797
2021-05-14,170.8517608642578,172.04192656001993,166.0124380929183,170.0943826942274,33149400,-0.026362273205559672
2021-05-17,167.29115295410156,170.153440480524,165.8059182452387,169.86818728600258,17771600,-0.02106055973261124
2021-05-18,166.89768981933594,168.45178380151341,166.67146541309182,167.4681811552177,10401000,-0.002354736401765653
2021-05-19,166.4944305419922,166.6222886850883,164.3600145185001,164.96001275615168,9251000,-0.0024191302036125346
2021-05-20,168.55015563964844,169.08129448242312,166.20917646135507,166.43541588366105,7400700,0.012271506420292122
2021-05-21,169.57308959960938,170.2812847030467,168.70752947986335,169.39604832804267,8105700,0.006050675871716938
2021-05-24,171.4517822265625,172.23866737905902,168.93376174544233,169.62228062565705,7346700,0.011018032922346202
2021-05-25,173.28128051757812,174.54029073408955,172.5239022595158,172.72063480032156,8089700,0.010614099223457131
2021-05-26,173.5763397216797,174.98288413588008,173.3107628360969,173.72387409779037,8086200,0.0017013279112574422
2021-05-27,176.10421752929688,176.64520200595368,173.89111149545295,174.294392197014,13567800,0.014458463830418534
2021-05-28,175.72059631347656,177.18616957244265,175.1599506428739,176.56649513935892,7124800,-0.0021807521968782756
2021-06-01,175.90748596191406,178.04190180992117,175.80913470674056,177.22550984819935,7475600,0.0010629962477757089
2021-06-02,174.09767150878906,176.16324310639538,174.0288121181956,176.10421433935,7851700,-0.010341736655396875
2021-06-03,173.3501434326172,174.06816919368086,172.54358202295683,173.37965031262075,5583900,-0.004302972690772913
2021-06-04,174.2747039794922,174.60914027484398,172.7304556796653,173.0452007117446,6343400,0.0053193132412758925
2021-06-07,174.0878448486328,175.15013755085067,173.5075078571995,175.05177127878784,5178100,-0.0010727855184710256
2021-06-08,173.43865966796875,174.21569916930582,172.31735323055167,173.08456210833253,5356200,-0.0037360369775303872
2021-06-09,173.15338134765625,174.4222370056858,172.99601635067913,173.4189582309667,5082400,-0.0016461912045100282
2021-06-10,173.6747283935547,174.69766855331002,172.67144948076267,173.54685524536572,5253000,0.0030063736123398755
2021-06-11,174.471435546875,175.56323504295625,173.91077485575383,174.54027992502506,5476300,0.004576862402076199
2021-06-14,175.25831604003906,175.9370042817903,173.99930582669222,174.7370078271026,10170000,0.0044999421262833725
2021-06-15,172.97637939453125,175.76980758921496,172.74030933256017,175.2583299592377,7895000,-0.013105927344202633
2021-06-16,171.79603576660156,173.3697909402167,170.70423626723928,173.1238902872845,8336000,-0.00684711529997229
2021-06-17,171.78619384765625,173.36979468710788,170.9894781163108,171.72718009105066,8906000,-5.729003481376585e-05
2021-06-18,169.5927734375,171.00916370770267,169.29768962977678,170.30096857260133,12357500,-0.01285053154818306
2021-06-21,171.1173553466797,171.40259351327822,168.5009686784104,169.30753006083637,9196900,0.008949496690127068
2021-06-22,170.6550750732422,171.83539535733402,169.52393792777642,171.5108046527061,8097100,-0.002705195119375187
2021-06-23,172.45504760742188,172.5730751180083,170.1042379672059,170.77308053864186,9174200,0.010492194358801074
2021-06-24,175.0124053955078,175.3173348121715,172.8976657849969,173.2419327023288,7549400,0.01472025045456639
2021-06-25,175.425537109375,176.15339345856728,174.57963823736853,175.8976621748761,7431800,0.002357803508978395
2021-06-28,173.6747283935547,175.73045434513247,172.12063439408016,175.57307431791304,9881400,-0.010030490194285443
2021-06-29,171.07801818847656,174.1173620762486,170.95016003749942,173.74358823049968,13498300,-0.01506447353009294
2021-06-30,172.88784790039062,173.09439605914048,170.49768557475565,171.0386700524579,7481900,0.010523407072280083
2021-07-01,174.3533935546875,174.68782984920497,171.73702201397234,172.4747239727805,5887100,0.008441130726009834
2021-07-02,174.20587158203125,175.43537493433834,171.7566955011446,174.9435735934155,11099300,-0.000846467136122485
2021-07-06,170.84193420410156,174.09765633647805,169.3960372135017,173.86158631462638,11557900,-0.019499002194475715
2021-07-07,169.9862060546875,171.46160993314976,169.16981410757492,170.02554355433602,6757300,-0.005021474734317442
2021-07-08,169.96653747558594,170.9009569724232,167.02556020862454,167.38948837899846,6960100,-0.00011571360724581892
2021-07-09,174.13699340820312,174.609133450747,171.07798879725615,171.83536698299247,7873300,0.024240728583759905
2021-07-12,181.35665893554688,181.95665714420468,174.46159484761975,174.796031150582,21835500,0.040623275871047915
2021-07-13,180.63861083984375,182.625492287134,178.85829254159117,181.07139838366783,12534600,-0.003967173592607407
2021-07-14,180.41238403320312,183.23531864461083,179.09436017360233,182.16319543084228,8787300,-0.001253157251793612
2021-07-15,181.1304168701172,182.3795964026834,180.0484629908755,180.44189803631158,7867000,0.0039720540924409065
2021-07-16,176.36978149414062,182.2517208960823,175.9861770768093,181.90746898793532,8348800,-0.026634484823527156
2021-07-19,170.11407470703125,173.58619084841948,169.33703522008943,172.82882761681117,14651800,-0.03611358247519226
2021-07-20,173.8517608642578,174.59929344281844,170.03537794466024,170.851769909862,8372400,0.021733747343423628
2021-07-21,173.98947143554688,174.98290470483025,172.4452230859248,173.60586700398346,6302200,0.0007918013489854317
2021-07-22,172.2583465576172,173.8222712567627,171.04850442408693,173.80259500025534,5713700,-0.009999423605421894
2021-07-23,173.25177001953125,173.60586757356577,171.1763678294982,172.77964495034698,5126300,0.0057504897935204856
2021-07-26,175.80914306640625,175.8484805686292,172.46488505121098,172.7402925925278,5641000,0.014653137659247452
2021-07-27,176.55667114257812,176.6156848986895,173.67472265618215,175.32716786164093,6684100,0.004242915558009238
2021-07-28,176.16323852539062,177.39274182328256,174.63865143428757,176.74356047993516,5926900,-0.0022308509929255234
2021-07-29,175.425537109375,178.44518941421956,175.34684709702728,176.86158856111155,6209100,-0.004196393910716706
2021-07-30,173.1337432861328,176.26159252040665,172.26816814823218,174.61897788995282,6813400,-0.013150284492221234
2021-08-02,172.67144775390625,175.88783261332898,172.435377715438,174.31406237404465,5847200,-0.002673735499709336
2021-08-03,170.15342712402344,173.24193883192748,168.11736244280942,173.13374194053083,9931300,-0.014690100377467428
2021-08-04,169.75015258789062,170.40916458351808,168.53047985964207,169.67146257233404,5665800,-0.0023728771888540316
2021-08-05,173.8124237060547,174.21568936937317,169.66161949381447,169.66161949381447,8864200,0.023649027714000088
2021-08-06,174.22552490234375,175.87796998618896,173.73372362616357,174.5205936611848,5505200,0.0023738870542015637
2021-08-09,173.82225036621094,174.40257229045025,172.18946646981632,174.09765788986974,5339000,-0.0023173526467228957
2021-08-10,174.16653442382812,174.49111010192513,172.7009610218816,173.35997301899442,5185000,0.0019787084239269188
2021-08-11,175.1697998046875,175.5632498866132,173.61570575039948,174.45177404197884,5359900,0.005743852218355271
2021-08-12,176.35012817382812,176.7730851553492,173.55670000184463,175.169807890738,11081300,0.006715595396914809
2021-08-13,178.11074829101562,184.50416474885142,177.91403078633738,183.2353090777972,32504600,0.009934154730865157
2021-08-16,176.1533966064453,177.62880059501396,173.61569994507698,177.55011058126004,8746700,-0.011050351159998813
2021-08-17,172.9468536376953,175.52388774646522,172.05177163506977,174.24520131536946,8534500,-0.018370844173226108
2021-08-18,171.87472534179688,173.89109868387237,171.63865531248862,173.0156929619916,7063500,-0.006218472486258233
2021-08-19,170.40916442871094,171.81570905796957,169.7304761776644,171.14686643922482,8478600,-0.008563475600539987
2021-08-20,172.24847412109375,172.33700975730653,169.81897461671878,170.1632415133875,6239600,0.010735656533631935
2021-08-23,174.74684143066406,175.3861771169105,173.02553688152494,174.17635012191923,7395900,0.014400254820520651
2021-08-24,175.54356384277344,177.12716468883747,174.84519936665953,175.00257939065494,5886900,0.004548932965232215
2021-08-25,175.38616943359375,175.66157694870418,173.97962498203572,175.23863505356456,4842100,-0.0008970138737687524
2021-08-26,173.66488647460938,176.00586565164795,173.44849268470233,175.41569804124947,4563000,-0.009862722846601866
2021-08-27,177.18617248535156,177.57960752352022,173.38946583354385,173.38946583354385,8697000,0.020073499341171298
2021-08-30,177.02877807617188,178.41566123714284,175.9369786741327,177.5402555910814,6421300,-0.0008886943890372501
2021-08-31,178.32716369628906,179.9796089464807,175.60258014957205,176.31077525925002,8620000,0.007307554175059134
2021-09-01,180.47140502929688,181.18944575012347,178.79928357225057,178.9763398488191,7302800,0.011952482798836104
2021-09-02,178.8779754638672,182.26157092325533,178.57306104896622,181.14026452181486,6492600,-0.008868472275119258
2021-09-03,178.03207397460938,178.8386353260184,176.19274188049178,178.8386353260184,6847400,-0.0047401471293271125
2021-09-07,181.3173065185547,182.50747231320742,177.097657809229,178.0517535678902,10702900,0.018284846183822683
2021-09-08,182.114013671875,184.3861482636928,180.90418668766978,181.31729797474998,8634000,0.0043843685741789176
2021-09-09,182.861572265625,184.50418689011332,181.5435483166706,182.11402464612192,7190700,0.004096491206351909
2021-09-10,181.1009063720703,184.032052933742,180.99270948545043,183.3041816047914,5572200,-0.009675061200355021
2021-09-13,181.94680786132812,182.75336921126063,180.49108019080333,182.08451162734283,6818200,0.0046600101687552025
2021-09-14,179.40911865234375,182.09436471241932,179.16321798806774,181.9271540617419,6185900,-0.014045602919658442
2021-09-15,181.38616943359375,181.63207009764605,178.13044704291505,179.07469718806803,5933400,0.010959514357779422
2021-09-16,180.3336944580078,181.6123808211193,179.1336981027815,180.95336888973836,5678200,-0.00581929858297601
2021-09-17,180.46157836914062,182.8517255909168,179.73370700919236,179.91076328964908,10035100,0.0007089001775787982
2021-09-20,175.6812744140625,177.91405668912282,173.6550553045675,176.7927502397622,8056600,-0.02684648042046891
2021-09-21,168.36325073242188,179.24189279573253,166.258341825132,177.36322328656513,23216000,-0.04254756053430688
2021-09-22,170.80258178710938,172.46487254647894,168.84522226099847,170.10423236104248,14214500,0.014384545150858373
2021-09-23,173.35997009277344,174.2845590013086,171.51079227570312,172.07145300012425,8052900,0.014861787623125133
2021-09-24,173.1140594482422,173.8025782738762,172.2091468476111,172.42554062260817,5712800,-0.0014195042909816089
2021-09-27,175.33700561523438,176.5074951876605,173.07473149317798,173.73374347753017,7755000,0.01275918800188965
2021-09-28,171.65834045410156,175.08127350906588,171.00915909633326,174.83537284402504,9133100,-0.02120375981360659
2021-09-29,169.84849548339844,172.09112329481505,169.75997484847787,171.39275882152094,6240800,-0.010599271956339983
2021-09-30,166.39605712890625,170.83209964077693,166.3272127484377,170.26162331603092,13978000,-0.020536003686309662
2021-10-01,173.1239013671875,174.41243347822922,169.15015316526143,169.45506759303825,12165000,0.03963669806037648
2021-10-04,170.61570739746094,173.0747138080698,169.8386529669015,172.68126377722194,7200600,-0.014593828711280885
2021-10-05,171.74684143066406,173.35011838594178,170.7632388830991,170.97963264425007,6798200,0.006607838111071393
2021-10-06,172.6025848388672,172.8288242493309,168.73703371763926,170.16325452552928,6005200,0.004970214000900527
2021-10-07,174.79603576660156,176.6845510776788,174.42226195208292,174.78619013448125,7780000,0.01262802985484383
2021-10-08,173.84193420410156,175.67143569597988,173.5074979034254,175.01240872642052,4132200,-0.005473322050574382
2021-10-11,170.67474365234375,173.62555173412002,170.63539113977856,173.1337503871573,8046300,-0.01838680089342068
2021-10-12,170.2911376953125,171.62883794755848,169.72064633685315,170.77309340557653,5188400,-0.0022501143948202196
2021-10-13,170.12391662597656,170.8517729629916,168.1370351210471,170.7829285837049,8914700,-0.0009824540992742772
2021-10-14,171.55014038085938,173.13374123470814,171.14685969560813,171.21571908466404,7450200,0.008348494767423519
2021-10-15,173.56651306152344,175.95666006057854,171.24521043669702,172.80913489350473,13943900,0.011685298895334094
2021-10-18,168.333740234375,170.49766284815652,167.01571641608615,169.53373654911078,20494800,-0.03061232866992961
2021-10-19,168.37307739257812,168.76652741793336,167.38947484206582,168.628823661205,9669500,0.00023365822325390034
2021-10-20,167.75343322753906,168.21572766895375,167.09442125987212,168.16654453524438,9737600,-0.0036869740850718935
2021-10-21,168.5304718017578,169.67145445989638,167.31081414041014,167.40916539871407,7509000,0.004621333019591044
2021-10-22,166.64195251464844,167.9993289202502,165.83540617828584,167.77310452217816,7854300,-0.01126906114933457
2021-10-25,169.1894989013672,169.74032903320338,166.25836699059607,167.11409655646,9798700,0.015171868168752493
2021-10-26,169.218994140625,170.28128680891842,167.91081581719868,170.1140761586202,5850200,0.00017431737050912797
2021-10-27,166.7698211669922,169.21898199636422,166.6517786510408,168.9534201047884,7054700,-0.014579154086226991
2021-10-28,166.89768981933594,167.55671679990914,165.83541216889165,166.70097229179387,7884500,0.0007664435666829686
2021-10-29,166.29771423339844,167.66492137405396,165.3927865497859,166.24853109711293,7598800,-0.0036013476002282516
2021-11-01,167.3993377685547,168.44195417844614,166.31736884776993,166.4354113718644,8182900,0.0066025607990331065
2021-11-02,167.0452423095703,168.04852122974327,166.20917404132857,167.24195984074908,6777200,-0.002117514305128774
2021-11-03,167.29115295410156,167.39934985399134,165.60918569373985,166.91737911655753,6829300,0.0014710375080894925
2021-11-04,167.48785400390625,167.6255577712434,165.9042531752366,167.24195334733386,7505500,0.0011751099582206846
2021-11-05,172.7501220703125,174.08782214958254,169.5042306270825,170.65504381895258,16859200,0.03093533405103212
2021-11-08,173.96978759765625,176.3107665956482,173.21242439949327,175.7599515393171,10584600,0.007035480364672464
2021-11-09,172.23866271972656,174.21569866698675,170.36982366561506,174.04848801549977,7293300,-0.010000560667869186
2021-11-10,171.58946228027344,173.9697786562707,171.0189709987988,171.82553229596138,11045800,-0.0037763124290570048
2021-11-11,159.4518280029297,161.27149892953202,155.73381114438652,160.21903687795697,62366500,-0.07336291872753012
2021-11-12,157.0124969482422,160.92723132091228,156.32396308143618,160.83871068383797,25638400,-0.015416457240659005
2021-11-15,155.8321533203125,158.0846116878855,155.07479012154607,157.4649372447269,21285300,-0.007545912821078148
2021-11-16,156.22560119628906,157.61248445047622,155.95019367173074,156.45182558962242,15516200,0.0025216363238217167
2021-11-17,154.7501983642578,156.2846160139784,154.17970705705167,156.12723599642126,14695500,-0.009488930678946279
2021-11-18,153.02890014648438,154.72069788370663,151.18956801706813,154.51413472604983,14487700,-0.01118539999947035
2021-11-19,151.47482299804688,152.66498892538118,150.2649958219603,152.47810200212658,16776500,-0.010207367093476808
2021-11-22,151.63218688964844,153.26497087739517,150.0682622909612,150.717428628143,12790400,0.001038338940418016
2021-11-23,148.55349731445312,151.72069884102712,147.7272747445428,151.31741817883835,17382900,-0.02051262060461638
2021-11-24,148.85842895507812,148.92728834817132,146.36008470187747,148.21909320377398,14123700,0.002050568390438319
2021-11-26,145.68136596679688,146.4092372153474,143.4584297337502,144.39284910120605,12027700,-0.02157390117049532
2021-11-29,145.3863067626953,146.85188012907994,141.88468369472264,146.36990942262406,21231300,-0.002027427521605371
2021-11-30,142.52401733398438,144.86499643309506,140.7633752022617,144.31418135297145,26011100,-0.019883856140351822
2021-12-01,139.81912231445312,145.93713250660866,139.71092541361745,144.29451774562094,16469000,-0.01916092439070294
2021-12-02,144.78631591796875,145.22893413577498,140.42896311655883,140.49780750179764,18177700,0.03490936834604477
2021-12-03,143.82237243652344,145.88794388651215,141.95353351212185,145.3862969582833,14975600,-0.00667995874518055
2021-12-06,147.90431213378906,148.26825528679993,144.26498566376827,144.86498382566836,14333900,0.027986511618903368
2021-12-07,148.3371124267578,150.2551345819591,147.26498914623315,149.35022194998172,14661100,0.0029219451772459514
2021-12-08,150.82562255859375,151.14038260196983,148.09120846825004,148.4354753896195,12886300,0.016636881798726976
2021-12-09,150.43218994140625,151.76004449829935,149.212517266512,149.7731779746071,11862300,-0.00261193452608328
2021-12-10,150.20596313476562,152.12398524754948,148.96661422451686,151.06169261387268,10247900,-0.0015049776418950662
2021-12-13,147.96334838867188,149.99941320149557,146.84204190016482,149.6256393691311,10195800,-0.015042842766379344
2021-12-14,146.6551513671875,149.13381907419696,146.08466006708977,146.81251637419928,10872000,-0.00888067531596934
2021-12-15,147.93382263183594,148.44530017792533,144.93384675746955,146.3207149944011,12231500,0.008681107629451188
2021-12-16,146.31089782714844,149.56662027826454,146.14368717351914,148.86827078420012,11145600,-0.011031234543004472
2021-12-17,146.32073974609375,147.38303251755386,144.16666232993543,146.0748390584943,13785000,6.726490020445098e-05
2021-12-20,144.0682830810547,145.307617031888,142.70107598143423,144.5699150355046,11201900,-0.015513684495720376
2021-12-21,148.5731658935547,148.94692465096773,144.9731770138771,145.14038764377466,10781400,0.030790161278797395
2021-12-22,149.38955688476562,149.7043018895348,147.41250619627996,147.95349058886518,7820400,0.00547983335981732
2021-12-23,151.1108856201172,151.66170072351287,149.43874904519842,149.82236850140532,6572400,0.011456539287087949
2021-12-27,150.2944793701172,151.49447573552547,148.91742673331885,150.37316937867004,7762000,-0.005417343826356709
2021-12-28,152.65513610839844,153.93382262070298,149.9108911779159,150.11743934020254,12198700,0.0155847995728754
2021-12-29,152.3305206298828,153.36330629902554,151.6518324756295,152.02560624373044,8737000,-0.0021287270002767456
2021-12-30,153.3731689453125,154.49449048374476,152.96005759311544,153.15679014914085,7228400,0.006821326623747483
2021-12-31,152.35020446777344,154.00266462238542,152.20267008280115,153.31413080295619,6410200,-0.006692117019748441
2022-01-03,154.18955993652344,154.97644512930796,152.81252210559055,153.27481659352947,10222800,0.012000906622163373
2022-01-04,153.17642211914062,157.6911692658294,152.9993808628623,155.98952603470659,16582000,-0.0065924112996641
2022-01-05,152.6453094482422,156.76660727152708,152.55678880496356,153.95350287484337,12272100,-0.0034733516295860543
2022-01-06,154.32723999023438,155.1829844472795,151.16003845749148,153.67807368894577,11095300,0.010958291717850167
2022-01-07,155.24200439453125,156.68790145666674,153.72724794439645,154.32724614710972,9554600,0.005909935068883892
2022-01-10,154.0321807861328,155.6747954083919,152.1141436143459,155.38954223546799,8672900,-0.007823671275875134
2022-01-11,155.30101013183594,155.6256007829618,153.3928187329298,154.0518306578517,8042600,0.0082036877969665
2022-01-12,155.21249389648438,156.38298339649398,153.76659686807068,155.90101271749455,6995600,-0.0005701281045808447
2022-01-13,152.8911895751953,155.93051798784882,152.62561267247685,155.1141260339991,9680600,-0.015068617281928803
2022-01-14,149.44859313964844,150.11743575586442,145.9863075143227,149.85187383926524,16832000,-0.022774014037273943
2022-01-18,149.77317810058594,150.61907697079496,147.3731852591285,148.6321954368463,10419500,0.002169528553397844
2022-01-19,147.64859008789062,150.35349729654266,147.50105569812538,148.3666157990563,10413200,-0.014286944524508908
2022-01-20,145.1994171142578,150.1567828315009,144.73712267213358,148.4354782091275,11760400,-0.016726971111014784
2022-01-21,135.12733459472656,139.54370081370428,134.38963261959202,138.9141957285995,34491800,-0.07189053491112714
2022-01-24,135.20602416992188,135.4224029406978,127.14047059428921,132.60931382617522,31419500,0.0005821669791500696
2022-01-25,134.27159118652344,135.49126386506003,130.20932248301332,133.07159476322047,14694400,-0.0069351714235244225
2022-01-26,131.4093017578125,135.9338643130678,130.0912629836929,135.45190868712663,14569900,-0.021547655484202476
2022-01-27,133.199462890625,135.64863877874149,131.8224252478595,132.85521098422598,11913900,0.013530832567175041
2022-01-28,136.35684204101562,136.41585579945075,131.36996933304965,132.9929227329434,10011700,0.023427562272577012
2022-01-31,140.62567138671875,140.80271265873606,136.19945948326247,136.58306391455193,10185500,0.0308262592347726
2022-02-01,142.12075805664062,142.31747559288945,139.91748262833028,140.67486090190351,8573300,0.01057555780526687
2022-02-02,140.28140258789062,142.21910097382184,139.0617449295764,141.82566592441435,9529900,-0.013026681348160192
2022-02-03,137.73387145996094,139.71090729123384,136.96666262940224,137.70436458252289,9820600,-0.018327068122099124
2022-02-04,139.6912384033203,140.84205158620148,137.24206264985494,137.74369454744402,8061100,0.014111191480772582
2022-02-07,140.17320251464844,141.72729643910873,139.28796616929301,141.03877761398954,10937500,0.003444271706753254
